txid,timestamp,datetime_utc,src_ip,geo_country,asn,volume_usd,fee_btc,detected_pattern,confidence_score,chain_hops,mix_pool_size,evidence_details
46e4649e72f6f5b698c6c1a87dcecb4fc0618771eae7f0d35a9c65d5c693588b,1691634292,2023-08-10 02:24:52,159.65.50.247,US,"AS14061 DigitalOcean, LLC",948.77,0.00015747,NONE,0.0,0,0,No overt structural laundering pattern observed.
84479ae69726912839124601fb3cf614a83ba19d8ed25240e1d9748bce35605b,1691655243,2023-08-10 08:14:03,47.74.14.128,SG,AS37963 Alibaba Cloud,1696.19,0.00019527,NONE,0.0,0,0,No overt structural laundering pattern observed.
5ac039e7848b763e499c9bc4775f3ee60f74e637582215d196551f441d1366cd,1691676611,2023-08-10 14:10:11,212.47.133.230,FR,AS12876 SCALEWAY S.A.S.,6444.25,1.407e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
328f702bd5d49a18c3c96fbaead0eedb9850b592e9fc32a594bbe266aacdf18f,1691694693,2023-08-10 19:11:33,136.243.225.89,DE,AS24940 Hetzner Online GmbH,365.65,1.953e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0c6e195c21856335e13c34fa5ee8658922bd801dc1eb2f6fc0ca438fba09ca5a,1691740352,2023-08-11 07:52:32,212.47.123.221,FR,AS12876 SCALEWAY S.A.S.,10115.74,0.0001133,NONE,0.0,0,0,No overt structural laundering pattern observed.
41751aa0b2d7eae8f4ac5c83e9d63c83286fd10717fb5cd3121d0887d50f2d37,1691811580,2023-08-12 03:39:40,81.134.180.48,GB,AS2856 British Telecommunications,2647.09,0.00018729,NONE,0.0,0,0,No overt structural laundering pattern observed.
6042b51e78b4b789f189d69bae478545146f2f3f607e0742a53e6f29af9da386,1691832193,2023-08-12 09:23:13,34.120.19.210,US,AS15169 Google LLC,8974.5,0.00019421,NONE,0.0,0,0,No overt structural laundering pattern observed.
028dee904c8644852d89fcce05600eb47c57124be61adefe04b91e66854d0e2c,1691835338,2023-08-12 10:15:38,45.76.142.248,JP,AS20473 The Constant Company (Vultr),511.29,7.556e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
8027cb2c98fc5b21bc56985c8cd972c2144e5b6604acd3776de76e18a75a1d5d,1691860838,2023-08-12 17:20:38,54.210.40.179,US,"AS16509 Amazon.com, Inc. (AWS)",1871.97,0.00012261,NONE,0.0,0,0,No overt structural laundering pattern observed.
e867fb9ddf8fc9688fafccc66b62741cad4bc8bb20a22fac98587ea92d6e32e6,1691881371,2023-08-12 23:02:51,84.134.254.154,DE,AS3320 Deutsche Telekom AG,1548.16,0.00015217,NONE,0.0,0,0,No overt structural laundering pattern observed.
829afade2e81812bd80ee5e98d2e323f0ec76e4a7c670dd6ad07763cacad9d89,1691893908,2023-08-13 02:31:48,182.72.227.112,IN,AS9498 BHARTI Airtel Ltd.,4216.36,0.00016886,NONE,0.0,0,0,No overt structural laundering pattern observed.
456642678de4131dc667b409fd73401913110872271d52718b72ad1a39a12a14,1691898524,2023-08-13 03:48:44,54.210.194.210,US,"AS16509 Amazon.com, Inc. (AWS)",750.76,4.573e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
a9196919e28933061f0b66c3e2375621e67e1a0a7b759ff593cd06510070cf3c,1691918819,2023-08-13 09:26:59,65.21.84.13,DE,AS24940 Hetzner Online GmbH,820.11,0.00013455,NONE,0.0,0,0,No overt structural laundering pattern observed.
e164cdaced08094fc69c3d8e8aa209818fedf687e060945c2fa8eae1e7d10efc,1691950860,2023-08-13 18:21:00,134.209.7.15,US,"AS14061 DigitalOcean, LLC",5610.21,1.306e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
9d0848e39544386e0b108174d23b4e405d4d751b8ca1bec980ff54da24b16162,1692002758,2023-08-14 08:45:58,34.65.10.131,US,AS15169 Google LLC,1439.94,7.526e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d2a25d61514c0728304bf1826558abf00b958a0bc5c2a4569dc149cd79359f6d,1692022792,2023-08-14 14:19:52,3.80.30.204,US,"AS16509 Amazon.com, Inc. (AWS)",1269.46,5.944e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
76b86eaaba4c3b88d9dee76141f2673fa61c7444e3503c3a56ce021f14b0b1dd,1692035451,2023-08-14 17:50:51,54.210.9.92,US,"AS16509 Amazon.com, Inc. (AWS)",2484.03,0.0001756,NONE,0.0,0,0,No overt structural laundering pattern observed.
1887686574cd1c004da734e9b1fad50cc762d9d7463af444aeb145aa9d473ea7,1692073668,2023-08-15 04:27:48,51.15.8.112,FR,AS12876 SCALEWAY S.A.S.,2169.64,0.00016008,NONE,0.0,0,0,No overt structural laundering pattern observed.
b3735215c01b2c1bfb7caf26a5b11c543cc653de34b3600ae0b21dee18105c31,1692088658,2023-08-15 08:37:38,35.160.153.159,US,"AS16509 Amazon.com, Inc. (AWS)",12915.94,9.06e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d6371a35a90553472d6f80dab82a07ba2fffdcbe906979847894fa5a4b0e59e0,1692099473,2023-08-15 11:37:53,93.192.23.196,DE,AS3320 Deutsche Telekom AG,14015.85,7.345e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
cae73e5624abd37fa4faa11134345827dd0185a2ccb6d25fe7aa94d635bfb791,1692113867,2023-08-15 15:37:47,3.80.120.50,US,"AS16509 Amazon.com, Inc. (AWS)",1619.79,0.00012755,NONE,0.0,0,0,No overt structural laundering pattern observed.
4b1f012a5019d93658d8bf43577364ce65c0af47f039451b9c197451c07c938d,1692132172,2023-08-15 20:42:52,3.80.9.186,US,"AS16509 Amazon.com, Inc. (AWS)",1216.53,0.00015965,NONE,0.0,0,0,No overt structural laundering pattern observed.
e111ecfc315c9082f87497fc1ec943a264dc1001d15093936877180cbd26ba6b,1692137940,2023-08-15 22:19:00,149.202.100.122,FR,AS16276 OVH SAS,5026.11,7.653e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
dd9426bbeddd9a4c8a66f4ddc0bb5c1390c707a9c8488c3890791abc3ed92c73,1692182836,2023-08-16 10:47:16,52.170.66.210,US,AS8075 Microsoft Corporation,1845.23,8.233e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
3ff497d14b6631ba96213431e7dff74b336120bb0e4ebbd5fb605b9680dce435,1692228249,2023-08-16 23:24:09,88.198.42.4,DE,AS24940 Hetzner Online GmbH,882.21,6.27e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
3ad53ea0161b281be970d0aee4be880142cd0774ebcddbfc986313c190e98f0a,1692232184,2023-08-17 00:29:44,8.219.126.230,SG,AS37963 Alibaba Cloud,912.09,0.00010597,NONE,0.0,0,0,No overt structural laundering pattern observed.
7c98f39e8e1fbca135a65c96deed7090389f50a263af8a47431476b29d794980,1692270975,2023-08-17 11:16:15,35.230.159.52,US,AS15169 Google LLC,1597.79,0.00010438,NONE,0.0,0,0,No overt structural laundering pattern observed.
1c1c1fdec0cbfe9f95d4fcc3a79aaeec4b05e5f4cfcafdbd2729089167ba2066,1692287386,2023-08-17 15:49:46,54.210.217.213,US,"AS16509 Amazon.com, Inc. (AWS)",5339.48,1.858e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c0a329c4abca128faa96ddbe2e27609d6bbbc4140832b0f60e62062f7e55f925,1692298795,2023-08-17 18:59:55,35.160.77.201,US,"AS16509 Amazon.com, Inc. (AWS)",3978.14,5.179e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
27889396aa21ea18fdf023d06778bfd18fb00096c20e44166fd72fe0a4d7ba64,1692356641,2023-08-18 11:04:01,51.254.137.40,FR,AS16276 OVH SAS,801.09,9.704e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
10fd36fa7a27bde4612a3d46ee4ce93713d629933d44b946151dd7c1e4023641,1692378116,2023-08-18 17:01:56,88.198.189.21,DE,AS24940 Hetzner Online GmbH,433.67,7.267e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
31dd77f77f6913d82a5ba999b3c3523af8d4527cee258461b370558da94b101e,1692378117,2023-08-18 17:01:57,88.198.189.21,DE,AS24940 Hetzner Online GmbH,1142.69,6.905e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
25dda4fc51b7d4b4a13f943e7483ddb9dc78bb9bda1a589b860a6123087a3675,1692378118,2023-08-18 17:01:58,88.198.189.21,DE,AS24940 Hetzner Online GmbH,1601.86,5.657e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
2bf3e940f16aacf3c6c4b2062cda28a82db61f3fac77a00aa96ab235c98860ba,1692378119,2023-08-18 17:01:59,88.198.189.21,DE,AS24940 Hetzner Online GmbH,1361.25,7.13e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0d95565c786969717acbd2d3e817c502177e64061e1b481b35109cfc8f0702ff,1692378120,2023-08-18 17:02:00,88.198.189.21,DE,AS24940 Hetzner Online GmbH,694.92,5.586e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c35fbd8daa0a632b345634c8d407aa2a29235547ef0d946da4275a33c4472a61,1692378121,2023-08-18 17:02:01,88.198.189.21,DE,AS24940 Hetzner Online GmbH,958.64,4.625e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
bca878a33c8a477155a9518c25e26c88759c55791e1d1c01135b99eff57c89fb,1692390813,2023-08-18 20:33:33,149.202.133.17,FR,AS16276 OVH SAS,10541.82,0.00017389,NONE,0.0,0,0,No overt structural laundering pattern observed.
35d1d937c969c4711f55da9c2c565ef8dd950cd89512d749f1d9bba5bd0e6ee2,1692458086,2023-08-19 15:14:46,35.230.205.95,US,AS15169 Google LLC,4495.64,0.00012467,NONE,0.0,0,0,No overt structural laundering pattern observed.
cb169504574c18947afe794108f0ce0baa654f7af40933fbdb7667298338ef1c,1692464015,2023-08-19 16:53:35,217.182.126.19,FR,AS16276 OVH SAS,1457.88,3.744e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
64881dcbb1149d25d5c035903e189145d76f41e704ca26e0259e1a7e51634177,1692472193,2023-08-19 19:09:53,52.170.32.123,US,AS8075 Microsoft Corporation,1083685.45,0.00010076,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 1 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
071844325c7d118a0b1a0b6d57efbd3467f5850666161252068a428ea1132a7b,1692473468,2023-08-19 19:31:08,52.170.32.123,US,AS8075 Microsoft Corporation,1076094.96,0.00013594,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 2 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
b320ccdf7d4e92e7cd4bb8e332cb33bd202dc75849cc82940d51c84dbca55075,1692473643,2023-08-19 19:34:03,217.182.193.68,FR,AS16276 OVH SAS,1065037.94,3.054e-05,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 3 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
31e24eac042f990dfdefb9ed645bcdee9ddabc4d3214a59d9fc4fef21c8cbeb1,1692473991,2023-08-19 19:39:51,217.182.193.68,FR,AS16276 OVH SAS,1059050.67,0.00012524,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 4 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
0342742b69d5d5fcd4a8aff7d0dffafb4a9ab15510eba05b31c8d92d9c9730a7,1692475086,2023-08-19 19:58:06,217.182.193.68,FR,AS16276 OVH SAS,1048553.18,3.271e-05,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 5 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
34af5e05907e37be6d994b28759acf63a5952f0692667c0cb516fbce7dd9edc7,1692475654,2023-08-19 20:07:34,54.210.245.175,US,"AS16509 Amazon.com, Inc. (AWS)",1043575.76,0.00010604,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 6 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
65816610deb31bffa015d75d20d48520ea846b20c92d306a18cd66dcf908d422,1692478341,2023-08-19 20:52:21,54.210.245.175,US,"AS16509 Amazon.com, Inc. (AWS)",1033547.24,0.00010501,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 7 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
b467d9ad776307f9c48ae7423df16a0a8c0adf51bf394ffe8e4679e0b50fceaf,1692480889,2023-08-19 21:34:49,35.230.238.111,US,AS15169 Google LLC,1024942.7,0.00012164,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 8 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
f6d30fa945eed88cbe96fcdf9bd43d70f567122663a6cee4fbc380009df28a9e,1692481008,2023-08-19 21:36:48,47.74.223.91,SG,AS37963 Alibaba Cloud,10193.54,8.433e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
91baf7fa71e17842698b27ebe7c3c2afcda83490ef457f8be9274dfcfd34ffe9,1692481762,2023-08-19 21:49:22,35.230.238.111,US,AS15169 Google LLC,1016618.35,0.00014085,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 9 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
d7aa9eaf56ce0735613379e5a2fb5c89872703e3fd5965003d31c6de3d1d9cd7,1692484023,2023-08-19 22:27:03,104.24.142.56,US,"AS13335 Cloudflare, Inc.",1009109.78,0.00013792,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 10 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
0a12861859f0c3889a6f1a627fbdc95834491f3474e5583df103ff3be90e602d,1692486701,2023-08-19 23:11:41,104.24.142.56,US,"AS13335 Cloudflare, Inc.",997114.85,0.00011151,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 11 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
1605aed0e9f12d6682a504deedbe137f3d70919804019dbde62b5090b9201e5b,1692489178,2023-08-19 23:52:58,51.254.215.105,FR,AS16276 OVH SAS,991606.74,6.846e-05,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 12 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
59c8c8a8a9647266acaf759572c7b73604a2cee7832215cae674e7bc409f2401,1692490317,2023-08-20 00:11:57,88.198.73.253,DE,AS24940 Hetzner Online GmbH,987654.22,3.523e-05,PEELING_CHAIN,0.99,13,0,"Peeling Chain detected: Hop 13 of 13-hop continuous layering chain. Originated at wallet bc1q5ya2u0yz..., routing funds through change hops."
7a2155b502ab114bbb17146bda9003036e105d0bcf7bbd63b356105bd802281b,1692499883,2023-08-20 02:51:23,136.243.141.13,DE,AS24940 Hetzner Online GmbH,9850.25,0.00012615,NONE,0.0,0,0,No overt structural laundering pattern observed.
04e84d6ba142eafebcbc49e0fda9f32c14a3077d51fe9fcc5024f00b4557b799,1692547274,2023-08-20 16:01:14,3.80.231.165,US,"AS16509 Amazon.com, Inc. (AWS)",4800.82,9.789e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
c55fda4d15516cfe7281458e09e9ee7a7032b736e5ddb2379a8fdeca5c179567,1692549271,2023-08-20 16:34:31,54.210.173.51,US,"AS16509 Amazon.com, Inc. (AWS)",3469.62,0.00014379,NONE,0.0,0,0,No overt structural laundering pattern observed.
40cf7f58bda38dbcad1d0d43e82650ebe77e03a4e4d8c49a3518b219f0600e5c,1692575436,2023-08-20 23:50:36,8.219.86.171,SG,AS37963 Alibaba Cloud,564.98,0.00012236,NONE,0.0,0,0,No overt structural laundering pattern observed.
4420c0abb49f81be123c95328c5b93b2c6d075c6ad616d2b6f260842a55f7cdf,1692577419,2023-08-21 00:23:39,3.80.226.226,US,"AS16509 Amazon.com, Inc. (AWS)",10645.66,1.39e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
aa1924f66e3f44d209524fa249480ca93085704417752ef8c3f70ff4aa9221c3,1692593124,2023-08-21 04:45:24,93.192.84.107,DE,AS3320 Deutsche Telekom AG,50158.57,9.106e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
a0190617f99910b02cf5e596b21276c5d8948639d6d2719f1acf7cec265779ba,1692616221,2023-08-21 11:10:21,35.160.250.219,US,"AS16509 Amazon.com, Inc. (AWS)",20591.5,0.00011986,NONE,0.0,0,0,No overt structural laundering pattern observed.
ce774d8249d8303dc635cbb27d2323e80e1f2a6bca798e890ac71b694285fd64,1692623694,2023-08-21 13:14:54,212.47.124.113,FR,AS12876 SCALEWAY S.A.S.,1801.54,4.138e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
5dcb64a6c322c6c3740dfd1b14e52e0c43d8503d1831409ca556e89807099f25,1692637003,2023-08-21 16:56:43,35.160.35.71,US,"AS16509 Amazon.com, Inc. (AWS)",1554.49,0.0001782,NONE,0.0,0,0,No overt structural laundering pattern observed.
dbf3b52b216d4637de780a2200a09c7460a2d3ce11d87ab211451fe883c38bc0,1692667609,2023-08-22 01:26:49,88.198.168.148,DE,AS24940 Hetzner Online GmbH,3048.03,1.632e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
7ec3abd9f41c6e034318275633363502f43cde8f90ee955da03b7351e8a6be27,1692734839,2023-08-22 20:07:19,93.192.233.171,DE,AS3320 Deutsche Telekom AG,19034.49,3.957e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
41fac324d0994c4ed5fbcbf63c791e6d4e7eda1e14b2e1c546208028d56c06ac,1692770204,2023-08-23 05:56:44,20.42.143.21,US,AS8075 Microsoft Corporation,5251.83,9.897e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
f8513769e229ca66f707f25dea3d93effe0465eebd3b19cc766fec8eff2360bd,1692802405,2023-08-23 14:53:25,212.47.101.213,FR,AS12876 SCALEWAY S.A.S.,280.65,0.00017328,NONE,0.0,0,0,No overt structural laundering pattern observed.
3a8263653c9f1e90e788d91a0f84be1d55ab95e983d109699a392fda863f0629,1692809809,2023-08-23 16:56:49,65.21.39.26,DE,AS24940 Hetzner Online GmbH,1279.58,7.208e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
7cd201c9084681ec5fdd9332fcd41989ee0349a2886cf4c97e9023306ca6044e,1692852898,2023-08-24 04:54:58,136.243.63.74,DE,AS24940 Hetzner Online GmbH,2064.2,6.792e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
83396008c54d8fc747461e0f2ac9052b9baf7c66edaedb4de312080c7a9f5cd1,1692868698,2023-08-24 09:18:18,54.210.180.126,US,"AS16509 Amazon.com, Inc. (AWS)",1512.89,4.097e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
8662631bbc14ff3973e119a59ecd6490e6d64215144a245bd52847433eebf7e9,1692883632,2023-08-24 13:27:12,35.160.10.192,US,"AS16509 Amazon.com, Inc. (AWS)",4149.47,0.00010955,NONE,0.0,0,0,No overt structural laundering pattern observed.
439a084e5d579efa4dd78f37ad8b958bfa4800449547d5e1f5599a1dce80d456,1692912834,2023-08-24 21:33:54,167.99.253.71,US,"AS14061 DigitalOcean, LLC",20167.98,0.0001265,NONE,0.0,0,0,No overt structural laundering pattern observed.
8671439a6def27151a020c3302b9f8f5d89945cc7c90f09f5c5eab326e479d94,1692919385,2023-08-24 23:23:05,134.209.31.82,IN,AS9498 BHARTI Airtel Ltd.,152286.7,0.00012211,NONE,0.0,0,0,No overt structural laundering pattern observed.
433fa2a9ea31475665e8707a1fd1df28ad5cda086f55368568d7f6a6c91d9a88,1692922552,2023-08-25 00:15:52,182.72.243.231,IN,AS9498 BHARTI Airtel Ltd.,161577.47,0.00025734,NONE,0.0,0,0,No overt structural laundering pattern observed.
a16c943f2ee695b9c716bfedce17e81b80d15cf9ac885671a5edcb41717d19bd,1692922685,2023-08-25 00:18:05,182.72.243.231,IN,AS9498 BHARTI Airtel Ltd.,133155.76,0.0001596,NONE,0.0,0,0,No overt structural laundering pattern observed.
73cb25b3d741fa7946f1f470200e4a3b1e2447c60fad2e1127b294170528b711,1692924753,2023-08-25 00:52:33,182.72.243.231,IN,AS9498 BHARTI Airtel Ltd.,119042.03,0.0002238,NONE,0.0,0,0,No overt structural laundering pattern observed.
0d41955492f656decd7b8e983951408fa16853bc1075f91fcc877c6f157762a5,1692924809,2023-08-25 00:53:29,182.72.243.231,IN,AS9498 BHARTI Airtel Ltd.,86297.14,0.00012591,NONE,0.0,0,0,No overt structural laundering pattern observed.
168d2061916887a9f87491da1b38c8f10e37360ccf4032633dd6a4dbb1e7eece,1692927086,2023-08-25 01:31:26,182.72.243.231,IN,AS9498 BHARTI Airtel Ltd.,202631.41,0.00028119,NONE,0.0,0,0,No overt structural laundering pattern observed.
e3b9d73312a866efb407277be1e9eb13dfe223548fe8f77163a1be03147255eb,1692928021,2023-08-25 01:47:01,134.209.31.82,IN,AS9498 BHARTI Airtel Ltd.,216639.71,0.00015564,NONE,0.0,0,0,No overt structural laundering pattern observed.
3b47309939c5006c4d143b7eae0dc1d1c8e9ec9614eb4adf842e4412a93ccfb6,1692933243,2023-08-25 03:14:03,149.28.22.62,JP,AS20473 The Constant Company (Vultr),14008.94,0.00013061,NONE,0.0,0,0,No overt structural laundering pattern observed.
6e994db99c391c87a85b4c09d8bcdc7ca7963b752a6eca77ca682ce7763ba68e,1692934392,2023-08-25 03:33:12,149.202.124.41,FR,AS16276 OVH SAS,2050.56,0.00018162,NONE,0.0,0,0,No overt structural laundering pattern observed.
415f8c610a8ac967106a2a4d64dcd73e806b3aed45ab6c5658a3399228b200de,1692937353,2023-08-25 04:22:33,54.210.75.1,US,"AS16509 Amazon.com, Inc. (AWS)",1205.64,6.644e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b86028bfa9b07f738c4df9310ff5669ba02c9416b22b4dc62d30b42fcd09a87e,1692994673,2023-08-25 20:17:53,34.120.8.126,US,AS15169 Google LLC,2940.38,1.561e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b845c3b9d89f8896463b6c2b1592ac87c27395ae757abb515acdb8d78c15796c,1692999952,2023-08-25 21:45:52,104.24.95.39,US,"AS13335 Cloudflare, Inc.",8841.79,0.00017903,NONE,0.0,0,0,No overt structural laundering pattern observed.
83763ecec6f018059a21d70cde44d346dd7fb7ae2b1a2048862a54f558dfe888,1693059283,2023-08-26 14:14:43,35.160.71.40,US,"AS16509 Amazon.com, Inc. (AWS)",14346.78,0.00018983,NONE,0.0,0,0,No overt structural laundering pattern observed.
4f698248542cf3d1fe14dffffb364ab3ae6d8f17f7f253fe51abd6d21441a8c2,1693059751,2023-08-26 14:22:31,34.65.238.229,US,AS15169 Google LLC,157079.38,0.0002597,NONE,0.0,0,0,No overt structural laundering pattern observed.
ed57bb9966e38edecf11fe6611b91287c501f0c268e657a62f2161497db09b3a,1693062219,2023-08-26 15:03:39,34.65.238.229,US,AS15169 Google LLC,128984.53,0.00028713,NONE,0.0,0,0,No overt structural laundering pattern observed.
61b32f380bf88068e345be9e59ece141b284344233370ccff1b8b4fae9f989cc,1693066807,2023-08-26 16:20:07,34.65.238.229,US,AS15169 Google LLC,73353.92,0.0001301,NONE,0.0,0,0,No overt structural laundering pattern observed.
e6af47589b0e4f354092f21c8ed90bd9d482a533bdcf0f9f16133f2fc0116bc5,1693067038,2023-08-26 16:23:58,34.65.238.229,US,AS15169 Google LLC,71662.07,0.00013084,NONE,0.0,0,0,No overt structural laundering pattern observed.
